"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","36675149","771477003","15q overgrowth syndrome","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Kidney disease'"">1"
"","4141029","425879009","AA amyloid nephropathy","Disorder","Standard","07/30/2007","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Urinary complicationKidney diseaseToxic nephropathy'"">3"
"","4345926","241154007","Abdominal angina","Disorder","Standard","01/30/2002","12/30/2099","887","887","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Chronic disease of cardiovascular system'"">1"
"","3180788","12370001000004102","Abdominal wall hematoma","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","45757810","44991000119100","Abnormal uterine bleeding","Disorder","Standard","07/30/2014","12/30/2099","226,444","237,382","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209637","16754941000119107","Abnormal uterine bleeding due to adenomyosis","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","609121","16754991000119104","Abnormal uterine bleeding due to atypical endometrial hyperplasia","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","609122","16755281000119108","Abnormal uterine bleeding due to coagulopathy","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209633","16754591000119108","Abnormal uterine bleeding due to endocervical polyp","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209639","16755141000119106","Abnormal uterine bleeding due to endometrial disorder","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209638","16755041000119107","Abnormal uterine bleeding due to endometrial hyperplasia","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","603325","16754841000119103","Abnormal uterine bleeding due to endometrial intraepithelial neoplasia","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209640","16755191000119103","Abnormal uterine bleeding due to endometrial polyp","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209635","16754791000119101","Abnormal uterine bleeding due to intramural uterine fibroid","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","603323","16754641000119104","Abnormal uterine bleeding due to primary malignant neoplasm of endometrium","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209634","16754691000119107","Abnormal uterine bleeding due to submucous uterine fibroid","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","603324","16754741000119109","Abnormal uterine bleeding due to subserous leiomyoma of uterus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37209636","16754891000119106","Abnormal uterine bleeding due to uterine fibroid","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","4195179","312984006","Abnormal uterine bleeding unrelated to menstrual cycle","Disorder","Standard","01/30/2002","12/30/2099","10,838","10,938","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","201627","301822002","Abnormal vaginal bleeding","Clinical Finding","Standard","01/30/2002","12/30/2099","333,395","333,495","0","0","Observation","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Bleeding'"">1"
"","37204495","783161005","ABri amyloidosis","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Chronic disease of cardiovascular system'"">1"
"","4012544","102803006","Absence of renin secretion","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Kidney disease'"">1"
"","42536556","735484005","Absent bladder sensation co-occurrent and due to prolapse of pelvic organ","Disorder","Standard","01/30/2018","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Urinary complication'"">1"
"","4008236","112066009","Absent renal function","Disorder","Standard","01/30/2002","12/30/2099","1,994","5,002","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Kidney disease'"">1"
"","4128370","236572007","Accelerated rejection of renal transplant","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Kidney diseaseDisorder related to renal transplantation'"">2"
